Vibration_01,Vibration_02,Vibration_03,Temperature_01,RPM_Sensor_01,Failure Type,Target,Failure Type Name
4.781156892,3.465482138,2.539506604,47.77347742,443.625326,3,0,No Failure
3.732608676,2,4.512547209,28.63696345,365.6736825,1,1,Trimmer Bearing Fault
3.758954375,5.679242323,3.806100582,44.76239203,382.905324,3,0,No Failure
4.689132334,3.720214919,7.453336142,45.16660142,438.9075672,3,0,No Failure
7.637550846,3.895425103,2.013160649,46.99793373,428.130602,3,0,No Failure
2.409089688,4.397289144,7.153578024,48.50397787,387.5213502,3,0,No Failure
4.210968182,6.666990708,6.935392177,41.48412951,354.5381224,3,0,No Failure
3.182959823,3.333500238,7.708506602,39.39899714,445.8799031,3,0,No Failure
5.217449699,6.533829324,2.367757747,34.28615614,386.3454439,3,0,No Failure
7.744534587,3.992074259,2,41.92927772,357.8094308,1,1,Trimmer Bearing Fault
2.298671587,3.876367723,5.973649585,29.20664119,418.5008713,3,0,No Failure
4.033331641,2.49225562,7.871284746,42.69912502,417.8368045,3,0,No Failure
5.745778141,5.327349636,5.348501181,40.50049011,351.4207663,3,0,No Failure
7.204714844,4.369998558,3.297292531,28.39952822,380.2504458,3,0,No Failure
7.831481997,5.806002646,5.784274467,43.15744946,409.4379764,3,0,No Failure
4.50469455,6.320420027,4.093608677,36.17769857,355.835343,3,0,No Failure
2.379520805,2.642271304,2.453880021,46.43976454,426.011335,3,0,No Failure
4.010695505,6.031027407,2.350697338,40.40200729,380.0291731,3,0,No Failure
4.021981784,4.533914444,2.784795619,46.52474608,329.0894845,2,1,Drill Issue
2.878365722,7.758451322,6.755680538,35.53573562,378.2038519,3,0,No Failure
6.475652565,4.503078829,7.371009943,45.98193553,415.2169767,3,0,No Failure
2.447890425,7.981020765,6.180030141,48.28914233,373.0720926,3,0,No Failure
3.917797354,7.670592092,6.766961954,38.32352451,399.3976588,3,0,No Failure
5.152596725,2.473275381,3.026660591,37.22122494,359.3348671,3,0,No Failure
7.277356022,7.062073731,6.06329098,37.9080069,435.7672856,3,0,No Failure
3.338951706,7.722101874,7.089777794,44.32523289,359.4970909,3,0,No Failure
2.386755337,2.999764612,4.278115547,34.03657593,425.3167315,3,0,No Failure
7.564673065,6.119440786,5.030782915,45.11127609,409.0303487,3,0,No Failure
6.007416724,6.398679947,5.137007812,49.26111099,430.7679751,3,0,No Failure
3.740792728,7.030955086,7.896239978,41.57966754,413.591373,3,0,No Failure
5.914071396,2.481442992,3.042231495,43.83447608,364.0660496,3,0,No Failure
4.744177363,6.706108758,2.428581123,48.99449274,425.8154858,3,0,No Failure
6.306775389,6.215284638,5.126101967,45.48602755,362.075561,3,0,No Failure
2.027487059,3.320281691,7.211359749,44.83393466,446.579871,3,0,No Failure
3.380272669,5.591171683,2.923499803,33.24710317,377.3576553,3,0,No Failure
6.070202622,2.463164434,6.221272119,43.39597984,413.3870697,3,0,No Failure
5.774379455,7.573771504,5.964092191,37.86885061,371.1826667,3,0,No Failure
2.648706867,2.493993623,4.397091125,30.70800283,384.1194201,3,0,No Failure
5.679856835,7.308148521,3.807358346,27.85284604,398.4169472,3,0,No Failure
3.371236415,4.78791353,6.773319451,33.1439505,350.1998499,3,0,No Failure
7.224594599,3.136021113,4.334049227,45.40416497,387.0896975,3,0,No Failure
2.145670343,2.247979166,2.446707241,31.082926,400.7796842,3,0,No Failure
7.030347123,7.640971297,3.431928765,44.60895019,445.5888283,3,0,No Failure
6.636938322,3.990743405,2.28705682,41.62911869,430.3589857,3,0,No Failure
7.181615362,3.79988306,2.918177569,29.93384941,405.389945,3,0,No Failure
2.418346583,7.757981362,4.025833159,46.81741106,412.8548154,3,0,No Failure
6.851609305,3.883851576,3.069157006,40.03353823,390.3708651,3,0,No Failure
7.359050409,2.806376326,3.051312681,46.60021798,417.717636,3,0,No Failure
4.704657999,6.077251837,7.844083367,42.62060974,385.8820544,3,0,No Failure
2.987860106,2.444994776,5.857586248,30.94104593,374.017784,3,0,No Failure
5.911568819,2.799204228,4.284317604,35.14642468,442.4398087,3,0,No Failure
2,7.961681108,3.316875061,30.01715676,398.4302159,2,1,Drill Issue
7.439389619,7.048771002,5.600041596,46.74876483,435.461041,3,0,No Failure
7.503790961,7.751475614,4.782371792,40.60569668,367.0077391,3,0,No Failure
3.400850556,2.890734802,5.436719108,28.58232087,410.6516926,3,0,No Failure
5.494639372,3.231909716,4.93484061,44.01502804,351.9587395,3,0,No Failure
3.40284784,3.219544636,5.724012492,48.87330108,433.6076989,3,0,No Failure
6.861433549,4.539323804,6.320685942,47.78566215,389.257539,3,0,No Failure
2.711214063,2.958671437,4.567427693,34.58809613,407.3032932,3,0,No Failure
6.609917651,7.493215292,2.06373987,38.0124959,364.0906286,3,0,No Failure
6.78415938,3.137555835,5.211776013,30.11710462,370.6402792,3,0,No Failure
7.522418321,6.868208963,5.676352055,27.71178418,433.7578968,3,0,No Failure
2,3.739766331,7.343670491,37.33906492,422.9035777,2,1,Drill Issue
3.40753683,2.248347064,5.076064254,34.77212534,325.9763515,2,1,Drill Issue
4.371627832,2.89752834,5.138195036,46.47658205,442.3626129,1,1,Trimmer Bearing Fault
6.364319145,6.019141999,4.014219671,31.22649467,355.6276758,3,0,No Failure
3.484942674,4.020227588,7.483041664,29.97518209,393.6232544,3,0,No Failure
7.532714446,5.619389276,7.588435804,36.34391026,380.5166363,3,0,No Failure
3.37869373,4.678764675,4.513540769,49.08156174,384.7234436,2,1,Drill Issue
6.487998859,2,2.997856602,41.71805702,412.0587901,1,1,Trimmer Bearing Fault
4.810805537,4.439035028,4.080316172,44.68780584,381.9566224,3,0,No Failure
4.493395931,2.899139261,7.630717974,31.51853789,416.221719,3,0,No Failure
6.277229548,5.319808178,5.849029379,36.47263191,386.9989844,3,0,No Failure
3.173167696,5.504788094,2.793320654,45.9703047,431.9829538,3,0,No Failure
5.923618355,4.643772938,2,42.10745237,424.8548809,1,1,Trimmer Bearing Fault
4.568996011,5.135575771,6.53314313,30.42353867,398.632557,3,0,No Failure
7.260440949,6.278134664,7.436837841,45.32637944,350.275396,3,0,No Failure
2,4.973059158,4.362776879,43.39907957,339.9683805,2,1,Drill Issue
3.889402504,5.825372203,7.68850024,46.698153,447.9338481,3,0,No Failure
2.796794088,5.703934936,7.402860011,36.10206604,396.5091372,3,0,No Failure
3.556892564,2.744878369,6.798573674,43.76058066,392.0936864,3,0,No Failure
2.244397911,4.288017353,6.216877317,37.44219569,442.2116424,3,0,No Failure
5.598511709,3.735349685,3.064015798,34.98472272,434.5038933,3,0,No Failure
5.102458965,7.1280049,7.20177558,37.19318357,430.6621667,3,0,No Failure
3.124672029,3.048883935,2.590036613,33.35035986,403.9308228,3,0,No Failure
3.564605109,2.538035287,3.825466056,34.1770882,363.7338163,3,0,No Failure
4.499613174,4.674061901,6.022855148,31.44939329,396.2877176,3,0,No Failure
4.566812484,4.667320509,2.129265878,49.37050625,422.011088,3,0,No Failure
5.793135435,5.853551228,6.355145695,39.41211563,439.947638,3,0,No Failure
6.438908422,6.520416737,2.490216505,47.0895303,406.3545254,3,0,No Failure
3.738137773,7.031207867,5.048658416,48.65509587,379.7344659,3,0,No Failure
5.080110076,7.737360666,2.257019375,38.16618358,414.3237851,3,0,No Failure
7.10840158,6.075661203,7.567797829,42.99528461,378.3887781,3,0,No Failure
2.839827972,5.39256103,7.185050209,35.5102951,385.3049233,3,0,No Failure
6.779557552,2.137943507,6.241839225,43.92266257,449.0729647,3,0,No Failure
6.894793043,4.129034659,2.156472728,29.70167478,371.2143543,3,0,No Failure
7.453820844,3.156642645,6.579713975,32.09709332,442.7437051,3,0,No Failure
7.747487216,2.461236943,3.708570308,37.20521864,386.6679615,3,0,No Failure
3.238469888,5.162781132,7.585594439,38.72698568,386.7109022,2,1,Drill Issue
2.210221404,2.191840726,4.186867726,47.1702809,366.6010915,3,0,No Failure
6.893387569,5.04891012,6.755975263,38.17363729,384.3002481,3,0,No Failure
3.8085216,3.06485699,4.959460225,49.06602096,365.9436118,3,0,No Failure
6.413966289,6.418429601,2.165233261,42.82904344,435.1597615,3,0,No Failure
5.834863294,2,2.661975489,48.06575366,410.4812692,1,1,Trimmer Bearing Fault
3.982274424,7.7527304,4.747999964,36.38640697,437.0801268,3,0,No Failure
6.461642853,6.388804145,4.769111538,36.4157822,447.608775,3,0,No Failure
2.62128577,3.018571312,4.576579727,30.28418261,408.1764013,3,0,No Failure
7.997501696,6.413087399,6.389310768,33.66251485,430.9487863,3,0,No Failure
3.64313329,5.417934999,4.531356337,43.17914641,389.6466031,3,0,No Failure
4.430408629,7.079700894,6.001214109,49.61275329,410.9841111,3,0,No Failure
7.292653209,4.070343778,3.67308367,27.05435112,449.086398,1,1,Trimmer Bearing Fault
3.558958252,2.586322563,3.245278764,41.73444247,438.2640056,3,0,No Failure
5.49682495,6.550345413,5.070188648,35.52732658,417.8000715,3,0,No Failure
3.654813332,5.456258063,2.748535667,44.5560295,429.1242696,3,0,No Failure
6.437922256,2.065112387,7.927354663,32.18986469,432.0274072,3,0,No Failure
7.289160277,5.549586591,7.426842084,46.07909072,355.4176636,3,0,No Failure
4.17417921,7.293203182,2.679857183,49.46469675,382.0638761,3,0,No Failure
4.638751661,5.775164693,7.233816632,46.07957815,357.8425073,3,0,No Failure
2.513874123,4.740157564,6.193230778,45.83692533,362.611809,3,0,No Failure
5.412564767,5.058150341,4.851258311,40.40167702,375.1679525,3,0,No Failure
6.29277292,5.431561242,4.137436917,47.9631826,386.5897452,3,0,No Failure
7.258330576,2.944401146,5.595844615,36.38909772,436.0314478,3,0,No Failure
3.668527509,4.534423598,3.356182336,28.84844371,425.0412169,3,0,No Failure
4.390052842,3.064122984,3.010743064,46.75992049,397.7338629,3,0,No Failure
7.177792483,5.489664759,5.849721794,48.43199889,422.2508709,3,0,No Failure
2.714570508,4.402495595,3.045295741,45.76213334,439.204944,3,0,No Failure
5.589095992,4.788474718,7.282525267,32.59570903,413.3076477,3,0,No Failure
5.770541778,2,3.493005962,28.46774956,387.9702716,1,1,Trimmer Bearing Fault
2.033329832,2.908136493,6.939497228,49.8041822,445.7798641,3,0,No Failure
6.546446055,5.101517544,5.303568247,41.70915207,355.1332066,3,0,No Failure
3.532074962,3.395930043,2.024741882,33.39264458,404.6368103,3,0,No Failure
4.593373116,3.443118028,5.377657014,48.86650741,409.0307576,3,0,No Failure
3.380126498,4.111029915,7.304825349,40.4092214,405.4107197,3,0,No Failure
6.996030227,5.052701638,4.513226769,40.03520078,394.0206349,3,0,No Failure
6.33935743,4.185484428,6.152597842,41.97988214,448.1322556,3,0,No Failure
2.75613263,2.340926931,2.232134447,35.5168679,437.3023076,3,0,No Failure
3.880299654,7.381747471,3.42765705,36.72184168,368.139371,3,0,No Failure
5.292244569,6.181880859,6.1006723,32.84469155,443.7165786,3,0,No Failure
7.053779192,6.808453145,5.339848487,43.42595784,354.8964459,3,0,No Failure
5.892363489,6.662238853,4.957855735,48.13538265,402.8266443,3,0,No Failure
7.649536972,3.40161592,4.38562875,29.00117793,398.0246119,3,0,No Failure
7.688275604,5.531828114,3.53884182,38.48786797,446.313849,1,1,Trimmer Bearing Fault
3.779445506,3.457534789,4.04935101,28.45442754,370.5443144,3,0,No Failure
7.900561538,2.625975106,2.404455061,34.18067362,386.0932547,3,0,No Failure
4.319177907,7.713487866,6.575750535,37.52986994,374.5282647,3,0,No Failure
4.330084363,6.298600343,3.697003919,40.26638593,392.9639298,3,0,No Failure
5.477781734,6.625161601,7.376919298,48.27496973,389.6114578,2,1,Drill Issue
4.087614488,5.279004961,5.267928992,49.41185724,396.5792583,3,0,No Failure
4.420084286,3.952517117,5.864503638,46.83579269,413.2943136,3,0,No Failure
7.857885767,5.052738205,4.225717323,27.94095233,353.8432486,3,0,No Failure
7.799819109,3.741984055,4.373174667,44.39083515,437.0312175,3,0,No Failure
2.123993602,7.233723769,7.4194233,48.27436638,401.189742,3,0,No Failure
4.927278964,3.448617624,5.550489035,46.58557339,431.4363779,3,0,No Failure
6.58332223,5.468883161,3.755645803,37.18886433,420.520801,3,0,No Failure
4.125330835,7.443985646,4.944001502,27.14419676,357.7651575,3,0,No Failure
6.22491695,3.39901628,2.20548621,40.63792342,407.8759964,3,0,No Failure
7.813453918,3.658407504,2.598585383,32.16559202,440.1017205,3,0,No Failure
2.3281594,2.076874532,5.305258591,49.58661909,428.8986264,3,0,No Failure
6.57005718,2.129141611,7.713542491,44.9687546,378.4338035,3,0,No Failure
5.61381283,4.468032877,3.084329994,31.36553797,402.4888558,3,0,No Failure
2.884230693,2,2.533767518,35.69115325,446.9412288,1,1,Trimmer Bearing Fault
6.569652562,4.819567786,5.23345542,43.58397501,385.911013,3,0,No Failure
2.307733242,2.06974251,2,29.40875575,395.1001569,1,1,Trimmer Bearing Fault
2.136258418,7.387749176,3.79257641,33.83787424,333.177035,2,1,Drill Issue
4.841446847,6.465420925,6.65965948,48.71699371,363.5378052,3,0,No Failure
2.425325139,5.153398044,2.089440654,45.94171182,409.6693568,3,0,No Failure
6.300226728,5.161914028,5.589688388,30.60921458,448.3666731,3,0,No Failure
2,3.009221631,6.093248825,42.93113986,383.0636618,2,1,Drill Issue
2.413902607,2.804123442,7.945579101,27.14442061,356.3429411,3,0,No Failure
2.730308182,2.740845766,3.40257587,46.08732836,330.1864256,2,1,Drill Issue
5.481358134,3.476309791,2.338098378,35.89371279,436.9503985,3,0,No Failure
5.730078401,5.632472258,5.897625631,38.33185252,431.0817854,3,0,No Failure
7.917577416,6.450658943,6.423800604,27.28049274,375.1113027,3,0,No Failure
6.518378233,5.15370431,2.814998551,34.04714772,402.870815,3,0,No Failure
5.415679516,6.50343596,6.777113177,36.14032515,396.0185071,3,0,No Failure
2.590098729,2.777482174,2.156779195,39.48625527,351.4354268,3,0,No Failure
4.811722421,6.324916305,3.623618181,40.45857525,429.9415892,3,0,No Failure
4.457756157,7.766467822,3.567457431,29.18323032,440.3815507,3,0,No Failure
2.969016509,4.132293736,5.671827105,43.38977408,382.4316864,3,0,No Failure
4.381544249,5.149923997,6.918334426,45.22453925,414.6740182,3,0,No Failure
2.98565654,7.101681261,3.489033674,34.34294009,411.5066592,3,0,No Failure
7.000665664,5.093732527,4.184140934,37.02203689,393.0088477,3,0,No Failure
3.698361821,4.295178563,4.38514561,48.08298249,376.3423152,3,0,No Failure
7.927845893,2.245178513,7.813340695,33.44247967,448.9654559,3,0,No Failure
3.36834051,3.629725619,3.924613601,48.5872617,408.1312981,3,0,No Failure
7.219887865,4.000732835,6.831621697,45.87543764,362.9590411,3,0,No Failure
4.307367387,2.88119103,3.797076339,44.62015637,397.4074086,3,0,No Failure
3.658918425,3.707685403,6.990096567,46.43891333,419.8972419,3,0,No Failure
2.680339978,4.111616538,7.961508527,34.59704229,358.633707,3,0,No Failure
2.41250163,5.111959689,3.363086033,33.06301599,381.0664856,3,0,No Failure
5.013523621,4.171613635,2,30.31797197,363.6107485,1,1,Trimmer Bearing Fault
2.691731128,4.733380546,5.854495469,29.81080282,438.4015034,3,0,No Failure
3.056072112,3.865209105,5.556914164,41.29039469,367.1750856,3,0,No Failure
2.096497656,2,2,32.98831712,368.5712264,1,1,Trimmer Bearing Fault
2.347224568,3.109807756,7.331006336,45.19391215,395.9675737,3,0,No Failure
4.736815909,4.927035059,5.705463856,28.60040547,435.3772852,1,1,Trimmer Bearing Fault
6.905115049,6.907976975,7.079910835,34.0378617,357.7553865,3,0,No Failure
2.371025649,5.240663963,4.652222289,27.3399128,440.5972348,3,0,No Failure
5.844274092,7.140543038,5.585933213,30.02163572,414.0276188,3,0,No Failure
2.43080347,7.090660395,5.221895285,29.87021352,423.804653,3,0,No Failure
4.602561836,3.106027668,3.915190932,34.78909537,373.7051015,3,0,No Failure
2.461262316,7.780259751,3.107916184,34.59060266,338.2908222,2,1,Drill Issue
6.781775939,5.338888268,6.003902114,39.51164961,390.6580038,3,0,No Failure
6.935572537,2.455833543,2.509624548,37.46898448,449.1452103,3,0,No Failure
6.256356638,2,2,34.39890551,350.3696088,1,1,Trimmer Bearing Fault
3.498786986,5.887777137,3.254962971,31.72333617,414.6950566,3,0,No Failure
3.207976269,7.469452883,2.731718864,28.5790487,400.5685153,3,0,No Failure
2.0167341,3.527652982,7.709806862,45.16136046,391.2421499,3,0,No Failure
7.063287174,7.451142223,7.209966925,33.5371466,439.7060663,3,0,No Failure
7.909713527,3.247728203,5.243248854,48.8714781,364.2043957,3,0,No Failure
3.21302666,5.518398124,4.54214911,34.93695159,383.0816109,3,0,No Failure
2.246249215,6.495138807,4.141953115,27.83351095,415.4528082,3,0,No Failure
2.952619407,7.399607341,5.408165771,39.07258738,388.4978891,3,0,No Failure
5.000467346,3.341641798,6.324413915,31.41137616,419.9042756,3,0,No Failure
4.9594851,3.830192853,3.766715948,46.22489057,381.0902334,3,0,No Failure
5.192847871,2.769856186,6.692026754,36.4373513,390.4018047,3,0,No Failure
6.188388833,5.57724669,3.887092456,47.90068811,415.4088058,3,0,No Failure
2.95013887,6.927380574,4.38782297,49.88942514,422.8152083,3,0,No Failure
5.720127829,4.689850885,3.198301376,47.35826133,350.3088293,3,0,No Failure
4.157291057,3.184036173,3.427811581,31.70912124,411.9671703,3,0,No Failure
7.347196842,3.682923697,4.54798509,43.65815839,381.8226858,3,0,No Failure
5.475999443,3.428021767,2.348572666,49.41053752,369.9810203,3,0,No Failure
3.234967136,3.548643991,3.020922968,31.46489593,361.6525398,3,0,No Failure
5.880154573,7.777162146,2.691394519,47.77106521,412.2323766,3,0,No Failure
7.513668611,4.311599772,4.194444632,47.45918225,366.1520993,3,0,No Failure
6.810199254,2.968450382,4.003261904,36.57619438,358.4016245,3,0,No Failure
7.84513711,2.731573836,7.24437276,27.38779019,401.5433357,3,0,No Failure
7.096394914,7.301830743,7.677701517,31.07378171,435.1850414,3,0,No Failure
7.792721345,7.836168268,4.285653527,29.84216987,420.3620085,3,0,No Failure
2.10007709,5.923222948,5.015630298,38.53242103,375.7580763,3,0,No Failure
3.146162648,2.591152822,6.771057268,42.31967541,392.3513663,3,0,No Failure
3.550370705,7.9878381,6.911688217,29.99933962,378.3368188,3,0,No Failure
2.574730589,3.577521556,3.836872119,37.28110151,398.4302159,2,1,Drill Issue
6.710050467,4.541112174,7.392464751,47.43489748,362.4480423,3,0,No Failure
5.138141694,2.392047523,4.204606349,30.94643313,427.1886795,3,0,No Failure
3.197689051,6.850141784,6.735833483,49.50033927,422.113867,3,0,No Failure
7.510060827,7.726320187,5.239111315,31.07751116,405.6518476,3,0,No Failure
7.297207566,5.745869773,3.889712964,38.73622565,408.2975257,3,0,No Failure
6.107119432,3.721181141,6.985395367,45.61839926,432.7745225,3,0,No Failure
6.523620592,4.832538818,2.661347488,46.71815591,418.7141566,3,0,No Failure
2.027008042,7.341012318,6.115611532,34.0880607,426.2233537,3,0,No Failure
5.579713381,7.659143653,6.06312684,48.05280722,376.0904348,3,0,No Failure
5.560261393,4.470725179,2.820938408,34.83056706,380.8415686,3,0,No Failure
2.057919618,2.066429603,6.542816728,41.23728539,417.3853983,3,0,No Failure
6.119797993,2.50200098,4.725083762,28.71146612,374.5888399,3,0,No Failure
7.778575592,7.165264568,7.394391597,37.81676525,414.6533495,3,0,No Failure
6.906033811,7.222695575,2.569630377,36.93534802,401.4628015,3,0,No Failure
2.929185873,6.368764328,4.171130659,28.67240635,381.7154314,3,0,No Failure
6.013154911,5.611718045,7.195619618,32.49529886,434.9860074,3,0,No Failure
2.508220762,6.1027227,5.845958333,41.10789217,378.6120682,3,0,No Failure
7.75619897,5.748562384,2.555980952,44.56623963,377.8897711,3,0,No Failure
2.55029677,5.142053524,3.663528139,47.67749985,395.0758002,3,0,No Failure
7.347653659,5.823496284,7.394702362,47.07047162,435.1511043,3,0,No Failure
6.036677404,5.499589719,3.987596573,46.04939445,359.3460004,3,0,No Failure
7.763158982,7.232484334,7.881120702,32.43929651,382.0222578,3,0,No Failure
2.003165054,3.848513318,2.557535374,29.95951755,443.3232786,3,0,No Failure
4.955420358,2.455722303,6.586858243,42.82599784,421.620684,3,0,No Failure
5.680416561,6.378389203,6.756478762,43.54152,442.760249,3,0,No Failure
7.389155665,6.147324775,6.086747423,33.6222161,411.2933142,1,1,Trimmer Bearing Fault
6.792683232,5.621754057,4.074396503,32.71480173,429.9743551,3,0,No Failure
3.545237552,2.656666938,6.289198302,30.15964773,438.2547435,3,0,No Failure
5.491305092,2.945999276,3.997550895,27.57140788,381.412788,3,0,No Failure
5.066693353,5.790098907,7.286186348,37.27485499,367.3198262,3,0,No Failure
2.577736055,3.758562521,4.349611131,36.30602903,430.3739216,3,0,No Failure
3.205846197,4.040500054,7.046766659,46.78407287,412.6489046,3,0,No Failure
3.52061821,7.744413448,6.585058524,36.49616991,389.7779914,3,0,No Failure
7.657438294,5.572262113,2.03370582,37.62485763,419.9101921,3,0,No Failure
3.168785882,6.52488981,2.326002767,45.87725454,380.7074679,3,0,No Failure
4.231392994,6.636516522,2.474327987,45.37282914,417.3163713,3,0,No Failure
4.497075201,5.149736569,5.420206219,33.98260889,428.7243826,3,0,No Failure
4.13570172,6.737216897,6.734234728,36.74005687,443.2552112,3,0,No Failure
2.89485323,3.500397392,4.087991937,39.30412438,419.4419585,3,0,No Failure
6.385518322,5.382667337,3.744494589,36.07800605,404.9989818,3,0,No Failure
5.096041118,3.554235595,5.379636538,32.01320442,383.3118676,3,0,No Failure
7.537165967,2.129414588,3.122532185,30.1582621,417.9349212,1,1,Trimmer Bearing Fault
6.483949561,4.979521615,3.733756046,47.52633381,362.7302139,3,0,No Failure
5.126223087,2.008077876,3.824397635,34.60710151,355.0967679,3,0,No Failure
5.960796475,6.656902812,5.163685221,29.78965203,424.4272253,3,0,No Failure
2.921889246,7.355568154,5.853538033,39.22507612,409.2072175,3,0,No Failure
4.518319108,3.821983254,4.86600915,37.03764215,391.3364491,3,0,No Failure
3.345961894,5.479384199,2.015438874,34.94452235,386.6652035,3,0,No Failure
3.605757353,7.579878363,3.940979567,47.91799924,371.7898312,3,0,No Failure
3.068912539,4.843552348,4.464440659,46.61265289,399.9663573,3,0,No Failure
4.849259809,4.944598014,6.313479774,46.64061068,358.6133792,1,1,Trimmer Bearing Fault
2.074426508,7.453846306,7.743698245,43.90151425,359.874817,3,0,No Failure
6.232524613,3.849705632,4.042777558,29.14937345,352.9243803,3,0,No Failure
3.757625865,4.030322073,7.88918228,43.38333572,384.4876243,3,0,No Failure
6.870432187,5.799816466,4.857016944,34.88309843,428.9575356,3,0,No Failure
5.443963593,4.140236184,2.991338201,39.99644642,407.64419,3,0,No Failure
5.910440398,4.762714565,2.02470925,28.88174387,366.6124895,3,0,No Failure
2.94881057,7.693887642,6.653401939,36.43649129,443.0494235,3,0,No Failure
4.310569881,7.698862859,4.272763921,46.31223771,401.5497134,3,0,No Failure
3.224814416,3.039439761,3.686104824,38.06608009,396.2554251,3,0,No Failure
6.688925,6.529080155,2.311920566,38.531819,363.1078163,3,0,No Failure
6.488823743,6.490894247,5.097747421,32.44771666,387.4493201,3,0,No Failure
6.40268739,3.403275492,7.145340697,43.22236715,399.3754883,3,0,No Failure
7.81290501,7.296039919,3.916133027,47.84045247,449.5677294,3,0,No Failure
3.050681495,2,2.994067614,37.48924605,352.347203,1,1,Trimmer Bearing Fault
4.06529872,5.555713224,4.065953865,49.53755523,418.1021687,3,0,No Failure
6.650773297,7.654948371,6.81833436,42.52276297,408.5384166,3,0,No Failure
2.084907402,7.747942755,2.387751101,40.99881762,384.9020481,3,0,No Failure
7.505052498,3.971257874,2.592031096,48.9284781,398.2894192,3,0,No Failure
5.172558774,3.654175813,6.428981998,35.03006677,364.1700253,3,0,No Failure
2.98415761,3.635827832,2.052198745,47.68559412,434.7938952,3,0,No Failure
2.794110182,5.010014855,4.678611187,32.41855654,411.8849287,3,0,No Failure
3.875682431,3.397333988,5.53429918,46.56814345,427.7563797,3,0,No Failure
3.968875525,2,4.316368577,30.66386994,370.1291667,1,1,Trimmer Bearing Fault
3.005895351,5.206996745,5.335247837,34.89353817,427.0698425,3,0,No Failure
2.845945985,7.328223868,5.630646159,31.94936445,370.8296534,3,0,No Failure
5.668152274,7.04954226,3.346563863,44.02365488,355.8283543,3,0,No Failure
2.159595072,4.095705681,6.353432766,27.65924365,350.2394321,3,0,No Failure
7.360089838,2.15837815,3.022029554,27.83572162,382.3629571,3,0,No Failure
7.420287012,4.268624715,2.022093086,46.9830832,350.5022377,3,0,No Failure
5.35068088,6.082687268,7.556139743,48.87739456,396.7432118,3,0,No Failure
4.515396326,7.897396941,7.643614346,45.94869072,434.4940512,3,0,No Failure
4.789990935,5.585857624,4.078710844,28.48443852,406.6877597,3,0,No Failure
2.509534841,5.604431928,7.335420017,48.88657358,381.8611967,3,0,No Failure
7.54728079,5.06591029,3.279118925,49.17239568,351.9839642,3,0,No Failure
4.824181547,6.630066393,7.322965275,48.81568068,371.3087977,3,0,No Failure
7.72109354,6.901522152,3.747611674,43.61418563,398.5689321,3,0,No Failure
5.393615678,4.511052424,4.42059172,37.92800691,442.4726309,3,0,No Failure
6.138148744,5.301369134,4.189375473,38.68978358,447.241458,3,0,No Failure
7.928169314,6.134436354,4.956338389,37.68799844,350.7914522,3,0,No Failure
4.805035848,7.761111519,7.331387959,28.00759009,394.8873536,3,0,No Failure
2.550710687,7.4044323,3.075537857,34.98930501,437.5606814,3,0,No Failure
4.493274711,4.95182807,3.50533661,46.75149146,418.2634155,3,0,No Failure
3.498688535,2.06723003,4.210309906,36.53142234,387.8670819,3,0,No Failure
6.993834989,2.762132539,4.57216179,28.14612262,389.0864964,3,0,No Failure
4.748221451,7.371853281,4.711583967,44.82599031,428.7943353,3,0,No Failure
4.659148337,7.283835202,2.900298715,35.43036114,442.576487,3,0,No Failure
7.468338075,5.621106467,7.102891087,40.56067642,426.7796322,3,0,No Failure
2,2.339523464,7.957671328,34.60154614,344.2344841,2,1,Drill Issue
4.690837991,2.05553216,5.803993356,41.71077743,357.1939664,3,0,No Failure
3.6883596,5.545739235,5.864417853,43.39140136,404.3011766,3,0,No Failure
4.506824183,6.252747125,4.801454218,30.43230411,439.1589736,3,0,No Failure
4.021501789,5.614965156,5.381290334,35.23606299,395.3324516,1,1,Trimmer Bearing Fault
6.175672348,3.72882669,6.041910312,40.7125431,389.7981787,3,0,No Failure
3.36974631,7.285358242,3.852427104,36.77931269,416.5698431,3,0,No Failure
2.046523895,5.911541658,4.409477906,47.06901461,426.2958258,3,0,No Failure
3.252587531,3.105144774,4.29959327,40.79611211,366.0250384,3,0,No Failure
3.226692013,2.584711389,7.95233868,37.04598811,444.0958909,3,0,No Failure
6.110801669,6.48547779,7.928229511,32.09556899,375.0079055,3,0,No Failure
6.942404153,4.601091574,4.224884855,34.99559052,376.1971546,3,0,No Failure
6.498009278,7.036581619,4.831507684,41.61715403,415.4200474,3,0,No Failure
6.254216579,2.195184628,7.750839836,33.8001538,375.7467642,3,0,No Failure
3.830722537,7.340816366,7.346673967,29.49261347,378.6924142,3,0,No Failure
2.021358524,7.054568081,4.679706217,29.02596468,424.7170437,3,0,No Failure
6.799809418,4.897344522,3.274164183,43.05504994,395.1507841,3,0,No Failure
6.824726022,7.32444976,3.74717401,42.52126487,376.7204376,3,0,No Failure
5.03501071,2.546435617,6.894165966,47.83300974,374.524939,3,0,No Failure
6.009003716,5.256643484,5.314661259,36.64022281,362.2647528,3,0,No Failure
5.52398318,4.492140114,4.849481022,49.31307331,401.7443045,3,0,No Failure
6.768749758,5.063876709,2.890414801,44.69015558,434.0132726,3,0,No Failure
2.509189086,4.828506802,5.770925685,36.78543972,393.8915575,3,0,No Failure
4.095754632,4.964359893,5.616592186,45.35305114,436.456857,3,0,No Failure
